domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,bleu__chatgpt,bleu__gemini,bleu__google_translate,bleu__microsoft_translate,chrf__chatgpt,chrf__gemini,chrf__google_translate,chrf__microsoft_translate,meteor__chatgpt,meteor__gemini,meteor__google_translate,meteor__microsoft_translate,len_ratio__chatgpt,len_ratio__gemini,len_ratio__google_translate,len_ratio__microsoft_translate,edit_dist__chatgpt,edit_dist__gemini,edit_dist__google_translate,edit_dist__microsoft_translate,exact_match__chatgpt,exact_match__gemini,exact_match__google_translate,exact_match__microsoft_translate,ter__chatgpt,ter__gemini,ter__google_translate,ter__microsoft_translate,bertscore_f1__chatgpt,bertscore_f1__gemini,bertscore_f1__google_translate,bertscore_f1__microsoft_translate,comet__chatgpt,comet__gemini,comet__google_translate,comet__microsoft_translate,bleurt__chatgpt,bleurt__gemini,bleurt__google_translate,bleurt__microsoft_translate,rouge1_p__chatgpt,rouge1_p__gemini,rouge1_p__google_translate,rouge1_p__microsoft_translate,rouge1_r__chatgpt,rouge1_r__gemini,rouge1_r__google_translate,rouge1_r__microsoft_translate,rouge1_f1__chatgpt,rouge1_f1__gemini,rouge1_f1__google_translate,rouge1_f1__microsoft_translate,rouge2_p__chatgpt,rouge2_p__gemini,rouge2_p__google_translate,rouge2_p__microsoft_translate,rouge2_r__chatgpt,rouge2_r__gemini,rouge2_r__google_translate,rouge2_r__microsoft_translate,rouge2_f1__chatgpt,rouge2_f1__gemini,rouge2_f1__google_translate,rouge2_f1__microsoft_translate,rougeL_p__chatgpt,rougeL_p__gemini,rougeL_p__google_translate,rougeL_p__microsoft_translate,rougeL_r__chatgpt,rougeL_r__gemini,rougeL_r__google_translate,rougeL_r__microsoft_translate,rougeL_f1__chatgpt,rougeL_f1__gemini,rougeL_f1__google_translate,rougeL_f1__microsoft_translate
legal,en->fj,legal_clause,constitution|8(6)(c),constitution - eng.txt,"provides for the extradition, on the order of the high court, of a person from fiji;","vakasavi e dua na tamata e viti, ena vakatulewa ni mataveilewai e cake;","e rawa ni kauti, ena ivakaro ni koro levu, e dua na tamata mai Fiji;","e tuvana na vakalesu mai ni dua na tamata mai Viti, ena vakatulewa ni Mataveilewai Cokonaki;","e vakarautaka na nona vakasukai, ena lewa ni mataveilewai e cake, e dua na tamata mai viti;","e vakarautaka na extradition, ena lewa ni Mataveilewai e Cake, e dua mai Viti;",,0.1892240568795935,0.3153554052490132,0.3100712006600205,0.2402211086439153,0.3516545177911899,0.6902793556014328,0.6766063790248255,0.545591804838236,0.4336734693877551,0.6641604010025064,0.6630072776612803,0.4851145038167939,1.1538461538461535,1.2307692307692308,1.3076923076923077,1.0769230769230769,51.0,29.0,53.0,43.0,0.0,0.0,0.0,0.0,0.7692307692307694,0.6153846153846154,0.7692307692307694,0.7692307692307694,0.201731652021408,0.3652605414390564,0.505480170249939,0.2644551396369934,0.5372297167778015,0.6854496598243713,0.7458457350730896,0.5704807639122009,0.4288234114646911,0.564479410648346,0.6357864737510681,0.5048805475234985,0.4666666666666667,0.5625,0.6470588235294118,0.7142857142857143,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.5,0.6206896551724138,0.7333333333333334,0.7407407407407408,0.21428571428571427,0.4,0.375,0.3076923076923077,0.25,0.5,0.5,0.3333333333333333,0.23076923076923075,0.4444444444444445,0.42857142857142855,0.32,0.26666666666666666,0.5625,0.4117647058823529,0.5,0.3076923076923077,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.28571428571428575,0.6206896551724138,0.4666666666666667,0.5185185185185186
legal,en->fj,legal_clause,constitution|52(3)(e),constitution - eng.txt,"any office in a state service, including public service and the disciplined force;","na valenivolavola ni matanitu, okati kina na vakailesilesi vakamatanitu, kei na tabana ni veitaqomaki;","naOfisa e in a sevisio ni state, e vakavoliti na sevisio ni bula kei na dabaru ni matanitu;","Na itutu cava ga ena dua na veiqaravi vakamatana, wili kina na veiqaravi raraba kei na veimataivalu ni matanitu;","dua na itutu ena dua na veiqaravi ni matanitu, oka kina na veiqaravi raraba kei na kaukauwa ni veivakadodonutaki;","e dua na itutu ena dua na tabana ni matanitu, oka kina na veiqaravi raraba kei na mataivalu vakaivakarau;",,0.035752971644498,0.038761990534234,0.0400778170002819,0.080977850642662,0.2749538990862577,0.3937085348112222,0.396555678237203,0.4548771445366063,0.2961033950617284,0.3947923997185081,0.484375,0.484375,1.2857142857142858,1.3571428571428572,1.3571428571428572,1.3571428571428572,64.0,73.0,61.0,63.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.0308227017521858,0.2799740135669708,0.1982071548700332,0.1779575496912002,0.5023576617240906,0.771172821521759,0.7111020684242249,0.684636652469635,0.444238543510437,0.5138819217681885,0.5178272128105164,0.5243949294090271,0.3333333333333333,0.3684210526315789,0.42105263157894735,0.42105263157894735,0.42857142857142855,0.5,0.5714285714285714,0.5714285714285714,0.375,0.4242424242424242,0.48484848484848486,0.48484848484848486,0.11764705882352941,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.13333333333333333,0.1935483870967742,0.1935483870967742,0.3225806451612903,0.2777777777777778,0.3157894736842105,0.42105263157894735,0.3684210526315789,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.5,0.31250000000000006,0.36363636363636365,0.48484848484848486,0.4242424242424242
legal,en->fj,legal_clause,constitution|123(g),constitution - eng.txt,"transparency, including—",cakacaka savasava me vaka na—,"transparent, meke—","macala, oka kina—","matata, oka kina na—","transparency, oka kina na—",,0.0,0.0,0.0625710681815915,0.0625710681815915,0.0718615823185753,0.1410441492588029,0.1393024891492872,0.1390771052382748,0.0,0.0,0.1020408163265306,0.1020408163265306,0.4,0.6,0.8,0.8,22.0,19.0,18.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,0.0160435698926448,0.0978573262691497,0.0976762324571609,0.0714779421687126,0.5539968013763428,0.6493043303489685,0.6640061736106873,0.5135985612869263,0.1764849871397018,0.3939343690872192,0.4939529299736023,0.3956032395362854,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.2,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.2,0.2,0.0,0.0,0.22222222222222224,0.22222222222222224
legal,en->fj,legal_clause,constitution|124(8),constitution - eng.txt,the members of the commission referred to in subsection ()(d) and (e) hold office for a term of years and are eligible for re-appointment.,na lewenimatabose e vakamacalataki ena wasetiki (d) kei na (e) me na veiqaravi me na yabaki ka rawa ni na digitaki tale me veiqaravi.,na siga ni komiti e vakaraitaki ena ioti ()(d) kei (e) e tu vakalevu me baleta na veiyabaki ni yabaki ka vakarautaki me tauri tale.,E lewe ni komiti ka cavuti ena wase lalai ()(d) kei na (e) era na qarava na nodra itutu ena loma ni vica vata na yabaki ka rawa ni ra lesi tale.,na lewe ni komisi e tukuni ena wasewase lailai ()(d) kei na (e) era taura na itutu me vica vata na yabaki ka rawa ni ra lesi tale.,O ira na lewe ni komisi e tukuni ena wase (d) kei na (e) era taura tu na itutu me vica vata na yabaki ka rawa ni ra lesi tale.,,0.0304206083766805,0.203152234003716,0.2379366548206261,0.2212126088017858,0.3497530891087202,0.4436196396769097,0.431972169824175,0.4259723365024617,0.3760219990670038,0.511849901250823,0.4935336976320583,0.4895212285456189,1.0416666666666667,1.3333333333333333,1.1666666666666667,1.25,73.0,81.0,76.0,78.0,0.0,0.0,0.0,0.0,0.75,0.9583333333333336,0.7083333333333335,0.75,0.1327300369739532,0.2313000112771988,0.254475861787796,0.285257339477539,0.5944751501083374,0.649566113948822,0.6004430651664734,0.5824971199035645,0.5284459590911865,0.5142204761505127,0.5280092358589172,0.4855131506919861,0.52,0.4375,0.5357142857142857,0.5,0.5416666666666666,0.5833333333333334,0.625,0.625,0.5306122448979592,0.5,0.576923076923077,0.5555555555555556,0.08333333333333333,0.22580645161290322,0.25925925925925924,0.2413793103448276,0.08695652173913043,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.0851063829787234,0.25925925925925924,0.27999999999999997,0.2692307692307692,0.44,0.40625,0.5357142857142857,0.5,0.4583333333333333,0.5416666666666666,0.625,0.625,0.4489795918367347,0.46428571428571425,0.576923076923077,0.5555555555555556
legal,en->fj,legal_clause,constitution|1(5)(e),constitution - eng.txt,rules for the calculation of periods of a person’s lawful presence in fiji for the purpose of determining citizenship;,"na lawa me cakacakataki kina na balavu ni gauna me tiko kina e viti, ena qai vakatautaki kina na soli vua ni ivolatara me lewenivanua;",leka ni vosa me baleta na kena savasava na gauna e tiko kina e dua na tamata e na vanua o viti me baleta na kena vakadeitaki na ituvatuva ni vuravura;,Lawa ni wiliwili ni gauna ni nona tiko vakalawa e dua na tamata e Viti me baleta na kena vakadeitaki na nona lewenivanua.,lawa ni kena vakarautaki na gauna ni nona tiko vakalawa e dua na tamata e viti me baleta na kena vakadeitaki na lewenivanua;,na lawa me baleta na kena cakacakataki na gauna ni nona tiko vakalawa e dua na tamata e Viti me baleta na kena vakadeitaki na lewenivanua;,,0.0422224146022692,0.0298839582544179,0.0251293133697317,0.0574186587006256,0.3410862789105531,0.377241986660386,0.4077909390115257,0.4509908242617201,0.234375,0.3438620071684587,0.297519041218638,0.3142459746811569,1.24,0.92,0.92,1.04,85.0,83.0,74.0,74.0,0.0,0.0,0.0,0.0,1.0,0.76,0.72,0.72,0.2159598171710968,0.1627753973007202,0.2194689512252807,0.24221833050251,0.6396878361701965,0.5766526460647583,0.6426173448562622,0.6333735585212708,0.4309567809104919,0.3903366923332214,0.4561421275138855,0.4720500111579895,0.3870967741935484,0.5217391304347826,0.5217391304347826,0.5,0.48,0.48,0.48,0.52,0.42857142857142855,0.4999999999999999,0.4999999999999999,0.5098039215686274,0.06666666666666667,0.09090909090909091,0.045454545454545456,0.12,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.07407407407407407,0.08695652173913043,0.043478260869565216,0.12244897959183673,0.2903225806451613,0.34782608695652173,0.34782608695652173,0.4230769230769231,0.36,0.32,0.32,0.44,0.3214285714285714,0.3333333333333333,0.3333333333333333,0.4313725490196078
legal,en->fj,legal_clause,constitution|51,constitution - eng.txt,an international treaty or convention binds the state only after it has been approved by parliament. members of parliament,na veidinadinadinati kei na veimatanitu e vauca na matanitu kevaka sa vakadonui mai na palimedi. ----------------------- page ----------------------- lewenipalimedi,e dua na itukutuku ni vuli se dua na lewa e ba ni parataisi me vaka e sa qai vakaduri na parasa. na iwiliwili ni parataisi,Na veidinadinati ni veimatanitu se konivēsio e vauca na matanitu ni oti ga ni sa vakadonui mai na palimeni. Lewe ni palimeni,e dua na veiyalayalati se veidinadinati ni veimatanitu e vauci ga kina na matanitu ni sa vakadonuya oti na palimedi. lewe ni palimedi […],E dua na veidinadinati se veidinadinati ni veiyasai vuravura ena vauca ga na matanitu ni sa vakadonuya na Palimedi. Lewe ni Palimedi,,0.0113716819348752,0.228667222315749,0.0325988934625778,0.0308975186192334,0.1907759285566749,0.4869943619186805,0.4848700403209172,0.4501634099314101,0.1675977653631285,0.5531428571428572,0.3586647727272726,0.3040178571428571,1.5294117647058822,1.2941176470588236,1.3529411764705883,1.2941176470588236,122.0,90.0,103.0,101.0,0.0,0.0,0.0,0.0,1.105263157894737,0.7368421052631579,0.8421052631578947,0.8947368421052632,-0.2220940291881561,0.3561519682407379,0.1106512770056724,0.2080530375242233,0.4685702621936798,0.6030154824256897,0.5784839987754822,0.6095743775367737,0.4296736717224121,0.5440685749053955,0.5560755729675293,0.5376279354095459,0.23076923076923078,0.43478260869565216,0.34782608695652173,0.36363636363636365,0.35294117647058826,0.5882352941176471,0.47058823529411764,0.47058823529411764,0.2790697674418605,0.5,0.39999999999999997,0.41025641025641024,0.0,0.2727272727272727,0.13636363636363635,0.09523809523809523,0.0,0.375,0.1875,0.125,0.0,0.3157894736842105,0.15789473684210525,0.1081081081081081,0.19230769230769232,0.43478260869565216,0.34782608695652173,0.3181818181818182,0.29411764705882354,0.5882352941176471,0.47058823529411764,0.4117647058823529,0.23255813953488372,0.5,0.39999999999999997,0.358974358974359
legal,en->fj,legal_clause,constitution|166,constitution - eng.txt,prime minister and ministers,paraiminisita kei na minisita ni boseyaco,mācopolitiki kei nā mācopolitiki,Paraiminisita kei na minisita,paraiminisita kei na minisita .,Paraiminisita kei na Minisita,,0.0487303968974377,0.6065306597126334,0.6065306597126334,0.6065306597126334,0.1319669362590199,0.7453264964489725,0.7406046841000283,0.7453264964489725,0.0862068965517241,0.6842672413793103,0.6842672413793103,0.6842672413793103,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,30.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.8333333333333335,0.3333333333333332,0.3333333333333332,0.3333333333333332,-0.2652187347412109,0.5462813377380371,0.5707972049713135,0.5262152552604675,0.4473221004009247,0.8295425176620483,0.7821462750434875,0.8045372366905212,0.3652452826499939,0.6153271198272705,0.5914869904518127,0.5822594165802002,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8,0.8,0.8,0.0,1.0,1.0,1.0,0.0,0.6,0.6,0.6,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8,0.8,0.8
legal,en->fj,legal_clause,constitution|8(6)(i),constitution - eng.txt,for the purpose of ensuring his or her appearance before a court for trial or other proceedings; ----------------------- page -----------------------,ni kena vakadeitaki me na rairai ena mataveilewai;,ena na veika me vaka na nona se nona i tovo ni sa mai curu ki na koronivale me baleta na tambi se na veika e rawa ni yacova; ----------------------- togi -----------------------,"ena inaki ni kena vakadeitaki na nona rairai e mataveilewai me lewai se so tale na ka ni veilewai;
----------------------- tabana -----------------------",ena inaki me vakadeitaka na nona rairai ena mataveilewai me veilewaitaki se so tale na ka e caka; tabana e,me vakadeitaka na nona rairai ki na mataveilewai me veilewai se veilewai tale eso; ----------------------- tabana -----------------------,,0.0088308953009281,0.0609051111196565,0.0541531525351089,0.01869300079996,0.2225470282789953,0.5717128237148715,0.6521112933047496,0.4831264945160014,0.196078431372549,0.5782948369565217,0.4847826086956522,0.2298850574712644,3.75,2.5,2.5,1.875,140.0,106.0,63.0,102.0,0.0,0.0,0.0,0.0,3.625,2.125,2.125,2.0,-0.0258987490087747,0.3679721355438232,0.2953974902629852,0.3027100563049316,0.522519052028656,0.7218322157859802,0.6953549981117249,0.6190546154975891,0.4106245636940002,0.5380971431732178,0.5547714829444885,0.4991379976272583,0.13333333333333333,0.4,0.25,0.26666666666666666,0.5,1.0,0.625,0.5,0.2105263157894737,0.5714285714285715,0.35714285714285715,0.3478260869565218,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.1,0.3,0.25,0.26666666666666666,0.375,0.75,0.625,0.5,0.15789473684210528,0.4285714285714285,0.35714285714285715,0.3478260869565218
legal,en->fj,legal_clause,constitution|109(8)(b),constitution - eng.txt,take over criminal proceedings that have been instituted by another person or authority (except proceedings instituted by the fiji independent commission against corruption); ----------------------- page -----------------------,qarava na veilewai ni basulawa sa tekivuna e dua se dua tale na matabose se tabacakacaka (vakavo na kisi eratou qarava na matabose tuvakaikoya me valuta na cakacaka butobuto);,tawasea na veika vakavuni e vakavulewataki mai na dua na taciqu se matanitu (totolo na veika e vakavulewataki mai na komiti duidui ni Fiji me baleta na veivakacacani);,Taura na lewa ni veivosaki vakalawa ni cala ka sa tekivutaki mai vua e dua tale na tamata se tabana ni lewa (vakavo ga na veivosaki ka tekivutaki mai na Fiji Independent Commission Against Corruption);,taura na veilewai ni cala e sa tauyavutaka e dua tale na tamata se vakailesilesi (vakavo ga na veilewai e tauyavutaka na komisi tu vakataki koya ni fiji me saqata na veivakalolomataki); draunipepa,taura na veilewai ni basulawa ka sa tekivuna e dua tale na tamata se vakaitutu (vakavo ga na veilewai e tauyavutaka na Fiji Independent Commission against corruption); ----------------------- tabana -----------------------,,0.0115247282796705,0.0402555500382296,0.0614462370874654,0.210831355228225,0.2947541764693803,0.3696883074118823,0.3902785716836239,0.415425572985159,0.1730103806228373,0.2320192092919365,0.3262529501596557,0.3669408940046607,0.9655172413793104,1.206896551724138,1.137931034482759,0.9655172413793104,113.0,115.0,102.0,137.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.9310344827586208,0.7241379310344827,0.6206896551724138,0.0719581767916679,0.074628934264183,0.232194185256958,0.1613258123397827,0.665703535079956,0.6827617287635803,0.6974607110023499,0.6286842226982117,0.3766591548919678,0.2743125557899475,0.3640750050544739,0.3775793313980102,0.35714285714285715,0.3142857142857143,0.42424242424242425,0.5,0.3448275862068966,0.3793103448275862,0.4827586206896552,0.4827586206896552,0.3508771929824561,0.34375,0.45161290322580644,0.49122807017543857,0.0,0.08823529411764706,0.15625,0.2962962962962963,0.0,0.10714285714285714,0.17857142857142858,0.2857142857142857,0.0,0.0967741935483871,0.16666666666666666,0.2909090909090909,0.32142857142857145,0.3142857142857143,0.42424242424242425,0.5,0.3103448275862069,0.3793103448275862,0.4827586206896552,0.4827586206896552,0.31578947368421056,0.34375,0.45161290322580644,0.49122807017543857
legal,en->fj,legal_clause,constitution|109(8)(a),constitution - eng.txt,institute and conduct criminal proceedings;,tekivutaka ka qarava na veilewai ni basulawa;,na vakatulewa ka vakaqaqacotaki na iLEDIA e na vuku ni naboria;,Tekivuna ka vakayacora na veiqaravi vakalawa ni cala;,vakaduria ka vakayacora na veilewai ni cala;,tauyavutaka ka liutaka na veilewai ni basulawa;,,0.0248084150017018,0.0365555222854512,0.1756720523942792,0.4347208719449914,0.2965716273873221,0.3795250501906605,0.4182661245168762,0.7001549077103569,0.2027027027027027,0.2112676056338028,0.5357142857142857,0.6914285714285714,1.5714285714285714,1.1428571428571428,1.0,1.0,38.0,26.0,19.0,9.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.0523985922336578,0.2871919870376587,0.2024762481451034,0.642156720161438,0.5891517996788025,0.7350384593009949,0.6385937333106995,0.8689396977424622,0.488760769367218,0.6125603318214417,0.6099994778633118,0.7758127450942993,0.2727272727272727,0.375,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.33333333333333326,0.39999999999999997,0.5714285714285714,0.7142857142857143,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.5,0.2727272727272727,0.375,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.33333333333333326,0.39999999999999997,0.5714285714285714,0.7142857142857143
legal,en->fj,legal_clause,constitution|138,constitution - eng.txt,performance of functions of commissions and tribunals,qaravi ni itavi ni matabose kei na mataveivaqaqai,nai ni veika vakaibalebale ni komiti kei na ovisa,Na kena vakayacori na cakacaka ni komiti kei na matabose veilewai,vakayacori ni cakacaka ni komisi kei na mataveilewai,qaravi ni cakacaka ni commissions and tribunals,,0.0603072536040776,0.0474060425987813,0.0698534205658009,0.0670144447096575,0.2188172472692805,0.3606715796329278,0.3457288960784318,0.2222471783009821,0.3896604938271605,0.3802710843373494,0.39453125,0.3234880450070324,1.125,1.375,1.0,0.875,34.0,39.0,26.0,31.0,0.0,0.0,0.0,0.0,0.625,1.0,0.5,0.625,0.1499963998794555,0.1898666322231292,0.2898017168045044,0.1082703471183776,0.7291436791419983,0.6728681325912476,0.6606342196464539,0.6106418967247009,0.5235376954078674,0.5602730512619019,0.568856418132782,0.4169267416000366,0.4444444444444444,0.36363636363636365,0.5,0.42857142857142855,0.5,0.5,0.5,0.375,0.47058823529411764,0.4210526315789474,0.5,0.39999999999999997,0.125,0.1,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.11764705882352941,0.14285714285714285,0.15384615384615383,0.4444444444444444,0.2727272727272727,0.5,0.42857142857142855,0.5,0.375,0.5,0.375,0.47058823529411764,0.3157894736842105,0.5,0.39999999999999997
legal,en->fj,legal_clause,constitution|146(h),constitution - eng.txt,the commissioner of police;,komisina ni ovisa;,na komisi ni polisi;,Na Komishana ni Ovisa,na komisina ni ovisa;,na komisionera ni ovisa;,,0.0803428418944651,0.1699044244847122,0.3976353643835253,0.1699044244847122,0.4226577466000271,0.6265406046127253,0.9708244917841432,0.6913914367247042,0.1612903225806451,0.6048387096774195,0.949820788530466,0.6048387096774195,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,8.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333332,0.6666666666666665,0.4113838374614715,0.3331556022167206,0.5923448204994202,0.4309923052787781,0.7699015736579895,0.7136249542236328,0.8743894696235657,0.8739638924598694,0.4450348615646362,0.7010672092437744,0.8955544829368591,0.648574709892273,0.25,0.5,0.75,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.28571428571428575,0.5714285714285715,0.8571428571428571,0.5714285714285715,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,0.4,0.8,0.4,0.25,0.5,0.75,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.28571428571428575,0.5714285714285715,0.8571428571428571,0.5714285714285715
legal,en->fj,legal_clause,constitution|52(2)(f),constitution - eng.txt,is not subject to a sentence of imprisonment when nominated;,e sega ni cakacakataka tiko na nona itotogi e valeniveivesu ena gauna sa vakaturi kina;,e sega ni taura ki te pasese ni saumi ni saumi.,E sega ni na tauva e dua na i lewa ni valeniveivesu ni sa digitaki.,e sega ni vakatau ena itotogi ni vesu ni sa digitaki;,e sega ni totogitaki e valeniveivesu ena gauna e digitaki kina;,,0.0648531762647468,0.0808529808022322,0.0771238586445626,0.2438870552576843,0.1646860087554199,0.3363281113509265,0.3362945766276157,0.5182662571652688,0.1027397260273972,0.3197278911564626,0.2054794520547945,0.4810573630136986,0.7333333333333333,1.0,0.7333333333333333,0.7333333333333333,56.0,44.0,44.0,35.0,0.0,0.0,0.0,0.0,0.8,0.7333333333333333,0.6666666666666665,0.4666666666666666,-0.1651041805744171,0.0994698107242584,0.2389682978391647,0.070418857038021,0.4718538224697113,0.5388709306716919,0.6042845249176025,0.5671313405036926,0.373196005821228,0.4642512798309326,0.4614357352256775,0.5651000738143921,0.2727272727272727,0.4666666666666667,0.5454545454545454,0.7272727272727273,0.2,0.4666666666666667,0.4,0.5333333333333333,0.23076923076923075,0.4666666666666667,0.4615384615384615,0.6153846153846153,0.2,0.14285714285714285,0.2,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.41666666666666663,0.2727272727272727,0.4666666666666667,0.45454545454545453,0.7272727272727273,0.2,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.23076923076923075,0.4666666666666667,0.3846153846153846,0.6153846153846153
legal,en->fj,legal_clause,constitution|45,constitution - eng.txt,human rights and anti-discrimination commission,matabose ni dodonu ni tamata kei na valuti ni veivakaduiduitaki,ita ni tamata kei na komiti ni vuku ni veika e sa vola tiko ena ngawa kei na vakanananu ni veivakadrukai,Komiti ni Dodonu ni Tamata kei na Veivaluti ni Veivakaduiduitaki,dodonu ni tamata kei na komisi ni veivakaduiduitaki,Human Rights and Anti-Discrimination Commission,,0.1258220555845937,0.5814307369682193,0.4630777161991027,0.0,0.4701889229404834,0.8203058661978848,0.6981291705961222,0.1163394423338205,0.384134134134134,0.7937500000000002,0.7059558517284465,0.0,2.1,1.0,0.8,0.5,65.0,11.0,17.0,49.0,0.0,0.0,0.0,0.0,1.6,0.2,0.3,1.0,0.2085300236940384,0.5130959153175354,0.6089996099472046,-0.5779590010643005,0.6988967061042786,0.8246870636940002,0.8613114953041077,0.1868254393339157,0.5160676836967468,0.6876537203788757,0.7088481187820435,0.248471200466156,0.2857142857142857,0.8,0.875,0.0,0.6,0.8,0.7,0.0,0.3870967741935483,0.8000000000000002,0.7777777777777777,0.0,0.15,0.6666666666666666,0.7142857142857143,0.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.20689655172413793,0.6666666666666666,0.6250000000000001,0.0,0.23809523809523808,0.8,0.875,0.0,0.5,0.8,0.7,0.0,0.3225806451612903,0.8000000000000002,0.7777777777777777,0.0
