domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,bleu__chatgpt,bleu__gemini,bleu__google_translate,bleu__microsoft_translate,chrf__chatgpt,chrf__gemini,chrf__google_translate,chrf__microsoft_translate,meteor__chatgpt,meteor__gemini,meteor__google_translate,meteor__microsoft_translate,len_ratio__chatgpt,len_ratio__gemini,len_ratio__google_translate,len_ratio__microsoft_translate,edit_dist__chatgpt,edit_dist__gemini,edit_dist__google_translate,edit_dist__microsoft_translate,exact_match__chatgpt,exact_match__gemini,exact_match__google_translate,exact_match__microsoft_translate,ter__chatgpt,ter__gemini,ter__google_translate,ter__microsoft_translate,bertscore_f1__chatgpt,bertscore_f1__gemini,bertscore_f1__google_translate,bertscore_f1__microsoft_translate,comet__chatgpt,comet__gemini,comet__google_translate,comet__microsoft_translate,bleurt__chatgpt,bleurt__gemini,bleurt__google_translate,bleurt__microsoft_translate
definition,fj->en,example,definition|000106,definition.xlsx::Sheet1,"dau, tu ga",always,"Hey, what's up?",Still there.,"always, just","well, always",,0.0,0.0,0.1495348781221221,0.1495348781221221,0.0900900900900901,0.047619047619047616,0.7588125502055474,0.7588125502055474,0.0,0.0,0.45454545454545453,0.45454545454545453,3.0,2.0,2.0,2.0,12.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000735,definition.xlsx::Sheet1,vale ni lotu,church,thank you for the prayer,church,church building,Chapel,,0.0,0.1778279410038923,0.1495348781221221,0.0,0.07575757575757576,1.0,0.6695690718602997,0.08888888888888889,0.0,0.5,0.45454545454545453,0.0,5.0,1.0,2.0,1.0,20.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000161,definition.xlsx::Sheet1,"ga, dua.dua, wale ga",only,"Yes, two, let's go.","Only individually, only.","only, one.one, only","one, one.one, free",,0.0,0.11362193664674995,0.11362193664674995,0.0,0.1171875,0.4038657289594225,0.48197728201708157,0.12478298611111109,0.0,0.4166666666666667,0.4166666666666667,0.0,4.0,3.0,3.0,3.0,17.0,20.0,15.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000513,definition.xlsx::Sheet1,qase ni vuli,school teacher,The time of learning,School principal,teacher,Faculty,,0.0,0.1495348781221221,0.06541924356118012,0.0,0.12266146329837939,0.3410364546463988,0.46765155150175863,0.08737260750683569,0.0,0.25,0.2631578947368421,0.0,2.0,1.0,0.5,0.5,16.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000481,definition.xlsx::Sheet1,noqu veitabuki yalewa,wife's brother's wife,my book is open,My sister,my girlfriend,My Daughter's Ordination,,0.0,0.0,0.0,0.0,0.04734848484848484,0.07007716212875659,0.05681818181818181,0.14089679944189298,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,16.0,17.0,19.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000186,definition.xlsx::Sheet1,i maliwa ni,among (things),it is difficult to,between the,between,In between,,0.0,0.0,0.0,0.0,0.04975124378109453,0.05494338982229012,0.028248587570621472,0.06952784449782048,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,16.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000264,definition.xlsx::Sheet1,"kato, taga, beki",bag,"kato, taga, beki","bag, pocket, back","box, bag, backpack","bags, bags, bags",,0.0,0.11362193664674995,0.11362193664674995,0.0,0.27319587628865977,0.44856740253640204,0.4292600312662845,0.469702743902439,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,3.0,3.0,3.0,3.0,14.0,14.0,15.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000480,definition.xlsx::Sheet1,noqu veitabuki tagane,husband's sister's husband,my signature book,my sworn brother,my boyfriend,My Boyhood,,0.0,0.0,0.0,0.0,0.07542977673286311,0.06096757184286845,0.05490068045913809,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,21.0,22.0,21.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000443,definition.xlsx::Sheet1,na cava oqo,what is this,What is this?,What is this?,what is this,What is this?,,0.5623413251903491,0.5623413251903491,0.5623413251903491,0.5623413251903491,0.9727748649210861,0.9727748649210861,1.0,0.9727748649210861,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000096,definition.xlsx::Sheet1,"daku, i muri",back,"big, later","Back, behind","back, back","back, back",,0.0,0.1495348781221221,0.1495348781221221,0.1495348781221221,0.1,0.6283749843023986,0.6997816593886462,0.6997816593886462,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,2.0,2.0,2.0,2.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,example,definition|000738,definition.xlsx::Sheet1,vale ni yaqona,bar,the drink of kava,Kava house,liquor house,Arsenal,,0.0,0.0,0.0,0.0,0.1282051282051282,0.07936507936507936,0.07246376811594203,0.29555555555555557,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,16.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000627,definition.xlsx::Sheet1,tau,fall (rain),sister,Kava,people,anchor,,0.0,0.0,0.0,0.0,0.036231884057971016,0.056818181818181816,0.018115942028985508,0.05434782608695651,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,10.0,9.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000156,definition.xlsx::Sheet1,era,rd person plural,era,they,are,Squirrels,,0.0,0.0,0.0,0.0,0.1466404027139418,0.020833333333333332,0.0847457627118644,0.07692307692307693,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000543,definition.xlsx::Sheet1,rua,two,two,two,two,two,,0.1778279410038923,0.1778279410038923,0.1778279410038923,0.1778279410038923,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000581,definition.xlsx::Sheet1,sitoa,shop,sitoa,store,store,shop,,0.0,0.0,0.0,0.1778279410038923,0.11904761904761904,0.11904761904761904,0.11904761904761904,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000604,definition.xlsx::Sheet1,taci-,brother,tacit,Shut up!,it doesn't-,taci-,,0.0,0.0,0.0,0.0,0.0303030303030303,0.047619047619047616,0.06578947368421051,0.0303030303030303,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,7.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000053,definition.xlsx::Sheet1,buka,fire,open,firewood,book,fire,,0.0,0.0,0.0,0.1778279410038923,0.0625,0.7422630560928433,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000656,definition.xlsx::Sheet1,toa,chicken,toilet,chicken,chicken,shop,,0.0,0.1778279410038923,0.1778279410038923,0.0,0.049019607843137254,1.0,1.0,0.0390625,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000003,definition.xlsx::Sheet1,adi,honorific prefix (woman),father,Lady,how much,Adi,,0.0,0.0,0.0,0.0,0.04432624113475177,0.013586956521739132,0.05312485868041423,0.03663003663003663,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,22.0,23.0,20.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000772,definition.xlsx::Sheet1,via,want to,way,via,via,via,,0.0,0.0,0.0,0.0,0.19943019943019943,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000603,definition.xlsx::Sheet1,tabua,whaleæs tooth,tablet,Whale's tooth,taboo,Taboo,,0.0,0.1495348781221221,0.0,0.0,0.09417963507091813,0.5847101972101971,0.09633027522935778,0.09633027522935778,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.5,10.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000352,definition.xlsx::Sheet1,luve-,child (offspring),luve-,child,son-,Luve-,,0.0,0.06541924356118012,0.0,0.0,0.014492753623188408,0.24503112283887316,0.05514705882352941,0.014492753623188408,0.0,0.2631578947368421,0.0,0.0,0.5,0.5,0.5,0.5,16.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000536,definition.xlsx::Sheet1,rawa.rawa,easy,rawa.rawa,Easy.,convenient,resource.resource,,0.0,0.1778279410038923,0.0,0.0,0.05,0.9136771300448431,0.04807692307692307,0.07575757575757576,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000076,definition.xlsx::Sheet1,ca-ti,abhorrent,It.,to hate,ca-ti,ca-ti,,0.0,0.0,0.0,0.0,0.042735042735042736,0.0992063492063492,0.048780487804878044,0.048780487804878044,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000791,definition.xlsx::Sheet1,voleka,near,skeleton,near,almost,close,,0.0,0.1778279410038923,0.0,0.0,0.10416666666666667,1.0,0.056818181818181816,0.05952380952380952,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000699,definition.xlsx::Sheet1,vaka totolo,quickly,wake up,Quickly,like fast,Fast forward,,0.0,0.1778279410038923,0.0,0.0,0.049019607843137254,1.0,0.06944444444444445,0.0,0.0,0.5,0.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,9.0,12.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000354,definition.xlsx::Sheet1,luvequ tagane,sister's son,we are lucky,My son,my son,My Son,,0.0,0.1495348781221221,0.1495348781221221,0.1495348781221221,0.030864197530864196,0.13246988593966527,0.13246988593966527,0.13246988593966527,0.0,0.25,0.25,0.25,1.5,1.0,1.0,1.0,12.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000794,definition.xlsx::Sheet1,vonu,turtle,swim,turtle,vonu,Squirt,,0.0,0.1778279410038923,0.0,0.0,0.0,1.0,0.04464285714285714,0.11666666666666664,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000722,definition.xlsx::Sheet1,vakamadua-taka,abash,to be guided,embarrass,embarrassing,embarrassed,,0.0,0.0,0.0,0.0,0.03333333333333333,0.22138964577656675,0.1992786293958521,0.20613810741687982,0.0,0.5,0.5,0.5,3.0,1.0,1.0,1.0,11.0,6.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000629,definition.xlsx::Sheet1,tau.tau.vata,even,tau.tau.vata,level together,same,number.year.with,,0.0,0.0,0.0,0.0,0.044642857142857144,0.30232018270340816,0.0625,0.1171875,0.0,0.45454545454545453,0.0,0.0,1.0,2.0,1.0,1.0,11.0,11.0,4.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
definition,fj->en,headword,definition|000097,definition.xlsx::Sheet1,daliga,ear,poor,ear,ear,Ears,,0.0,0.1778279410038923,0.1778279410038923,0.0,0.10416666666666666,1.0,1.0,0.8984375,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0006067,Fijian-English_Dictionary.txt,leaves,"as an excellent, durable thatch. no one makes a sage starch powder, or pudding, as in done in",leaves,leaves,leaves,leaves,,0.0,0.0,0.0,0.0,0.018907351167273673,0.018907351167273673,0.018907351167273673,0.018907351167273673,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005071,Fijian-English_Dictionary.txt,regular visitors,"to a verandah. often flies in flocks. the grey-backed white eye has a more distinct yellow breast and underparts. qiqi, qiqica v. to roll (ball, metal drum, boat on rollers). qiqica na taya to roll the tyre (as children might do). fijians had no concept of wheels. idiom: qiqi cabe to move by rolling over in pretended sleep, with the purpose of making love to someone",regular visitors,regular visitors,regular visitors,Regular Visitors,,0.0,0.0,0.0,0.0,0.017009962841081333,0.017009962841081333,0.017009962841081333,0.017009962841081333,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,353.0,353.0,353.0,353.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0007272,Fijian-English_Dictionary.txt,veitube,"(archaic) n., v. formal marriage, to marry. this is an old, properly traditional word used mostly",screaming,YouTube,tubes,Tubes,,0.0,0.0,0.0,0.0,0.022255192878338277,0.012437810945273629,0.012012012012012012,0.012012012012012012,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,91.0,92.0,93.0,93.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002781,Fijian-English_Dictionary.txt,kavitu,"as in lotu kavitu, an american christian sect, seventh day adventists, that retains saturday as",classic,poem,seventh,seventh,,0.0,0.0,1.478690400037914e-07,1.478690400037914e-07,0.027850870560243574,0.011432926829268292,0.07010106194945791,0.07010106194945791,0.0,0.0,0.036764705882352935,0.036764705882352935,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,90.0,93.0,88.0,88.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000189,Fijian-English_Dictionary.txt,gaunisala,the branch in the road (where it divides). na veibasoga ni kawa n. the division of kinship lineage. syn. basaga.,excuse me,road,track,Roads,,0.0,9.963337543511952e-10,0.0,0.0,0.010964912280701756,0.03374217767984239,0.015952045784967575,0.029562609950317693,0.0,0.027624309392265196,0.0,0.027624309392265196,0.1,0.05,0.05,0.05,106.0,108.0,107.0,107.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005282,Fijian-English_Dictionary.txt,vakararavi,"adj . dependent. vakararavi vei au dependent on me, trusting in me to take care of (person).",emergency,depend on,rely,dependency,,0.0,0.00013635815858095574,0.0,0.0,0.029417882924415863,0.06580097424405044,0.012244703353098234,0.09322646894753726,0.0,0.12842465753424656,0.0,0.034482758620689655,0.0625,0.125,0.0625,0.0625,85.0,83.0,90.0,83.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000976,Fijian-English_Dictionary.txt,during,"the latter half of the hurricane season (roughly november through april). the wind is thought to be related to some dry skin conditions, and a chapping of the lips.",during,during,during,during,,0.0,0.0,0.0,0.0,0.016752828130661895,0.016752828130661895,0.016752828130661895,0.016752828130661895,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,158.0,158.0,158.0,158.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0008403,Fijian-English_Dictionary.txt,waboraki,"v. side-swipe, as with a “haymaker” punch.",diligent,waboraki,we didn't,waboraki,,0.0,0.0,0.0,0.0,0.03289473684210526,0.038566311480344354,0.038566311480344354,0.038566311480344354,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,37.0,38.0,37.0,38.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005759,Fijian-English_Dictionary.txt,sausau vuki,"v. to flip over, tumble over.",the call of the wild,turn back,turned sausage,Flip,,0.0,0.0,0.0,0.0011981952414407235,0.07475285972925153,0.040472646073688126,0.04624009303614265,0.13252598127630336,0.0,0.0,0.0,0.0909090909090909,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,22.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005105,Fijian-English_Dictionary.txt,mean,"“that ’s it !”, “right, you are correct”, “you got what you deserved !” (implying the person was warned). qori gona na vuna! there, that is thus the cause ! qori kina! idiom : there !, that’s what you deserve ! qoro, qoroya (or) qorotaka v. to be amazed at (something), to admire greatly ., to stare at and marvel at.",mean,mean,mean,red,,0.0,0.0,0.0,0.0,0.008496944886779984,0.008496944886779984,0.008496944886779984,0.008099294059970156,0.0,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,313.0,313.0,313.0,314.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0008688,Fijian-English_Dictionary.txt,yaka,"n. forest tree to meters, dacrydium nidulum, podocarpaceae, a gymnosperm, branching only at",bowl,Ginger,built,yaka,,0.0,0.0,0.0,0.0,0.01171875,0.02609203426429488,0.015576323987538943,0.01568958603245111,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,88.0,86.0,87.0,88.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002736,Fijian-English_Dictionary.txt,kaunitoni,"n. legendary ship of immigrant lutunasobasoba and degei, probably in s, settling at vuda, then with some of those of this so-called “first landing”, moving on to nakauvadra. these immigrants arrived long after the much earlier, more melanesian settlers.",my beautiful,Kaunitoni,county,Compton,,0.0,0.0,0.0,0.0,0.013411365346961072,0.01635894516844234,0.007709706853786739,0.010601661244610962,0.0,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,242.0,244.0,248.0,247.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0001486,Fijian-English_Dictionary.txt,didi,very low tide. di caracara na mati very low tide. sa lala didi na vale. the house is completely empty. didi (or) didivara deaf.,didi,Run,didi,Didi,,1.8248489257353277e-11,0.0,1.8248489257353277e-11,1.8248489257353277e-11,0.03015965791581501,0.011933174224343675,0.03015965791581501,0.03015965791581501,0.023041474654377878,0.0,0.023041474654377878,0.023041474654377878,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,123.0,125.0,123.0,123.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0007681,Fijian-English_Dictionary.txt,vaka-sisila,"adj . despicable, disgusting, disreputable, usually of behaviour",wake-sleep,myna-like,disgusting,Sci-Fi,,0.0,0.0,0.0004407913958354948,0.0,0.031664561626996615,0.02109704641350211,0.1653059357626142,0.017806267806267807,0.0,0.0,0.078125,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,58.0,60.0,54.0,59.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002182,Fijian-English_Dictionary.txt,idini,(eng.) n. engine. idini cavu outboard motor. punts with outboard engines have replaced the sailing,peace,engine,engine,Engine,,0.0,1.478690400037914e-07,1.478690400037914e-07,1.478690400037914e-07,0.0236448916018447,0.052596116194058316,0.052596116194058316,0.052596116194058316,0.0,0.036764705882352935,0.036764705882352935,0.036764705882352935,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,93.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0004823,Fijian-English_Dictionary.txt,paodi,n. (eng.) pound (weight or brtish money).,frozen,powder,feet,Düsseldorf,,0.0,0.0,0.0,0.0,0.028745441849639224,0.040161317425642745,0.026041666666666668,0.03352661314302706,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,38.0,36.0,38.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000789,Fijian-English_Dictionary.txt,cagau,"n. internode (of plant stem, as in bamboo), a space between two or more objects (such as the nodes of a plant-stem). see tagau, togo-na.",obstinate,to fall,do,Squirt,,0.0,0.0,0.0,0.0,0.025630966689734157,0.018461527196039954,0.011111111111111108,0.009177679882525698,0.0,0.0,0.0,0.0,0.04,0.08,0.04,0.04,128.0,130.0,134.0,132.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000349,Fijian-English_Dictionary.txt,root-word,used to express heaviness or importance. (see the following words and expressions.) ena,root-word,root-word,root-word,root word,,0.0,0.0,0.0,0.0,0.0382200476733726,0.0382200476733726,0.0382200476733726,0.038348353330883996,0.0,0.0,0.0,0.04201680672268908,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,79.0,79.0,79.0,78.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0004080,Fijian-English_Dictionary.txt,matalila,"thin-faced, haggard..",fluttering,thin,sunshine,Stuart,,0.0,0.0,0.0,0.0,0.07462118175258559,0.1596789769889107,0.06866679576469435,0.03936605316973415,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,19.0,17.0,19.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0001028,Fijian-English_Dictionary.txt,cilo,"n. (medical) blood in the faeces. cilu, ciluma . v. to pick at, remove one or a few things from inside a pile of them, ""fish around"" for something selectively. syn. (slang., eng.) samarini. cilu, ciluma . v. of birds, bats, to peck at, maturing fruit for example. cina, cinava v. to illuminate, cast light on, usually by lamplight or torch. cina lamp, torch. cina livaliva",Cilo,dawn,tomorrow,cilo,,0.0,0.0,0.0,0.0,0.008138725113082751,0.004058441558441559,0.008778741120147971,0.008138725113082751,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.015625,368.0,368.0,365.0,368.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,Sa dre ko Malolo,"[Literal Translation:Malolo is pulling or The sun is setting. (Malolo Island is in the west of Vitilevu Island, off the coast of Nadi).] [Meaning: It may mean that something is coming to an end. It can also mean that time is being wasted in idleness]",I am going to Malolo.,Malolo sank,It's hard to rest,"On the other hand, I'm going to take a break",,2.1434153283064313e-05,6.877191855236643e-11,2.8407221006079074e-06,0.0007579126890759816,0.044942997651060745,0.02520815556908676,0.019936990853144536,0.06238057671571375,0.036585365853658534,0.012285012285012284,0.012224938875305624,0.024096385542168672,0.1111111111111111,0.044444444444444446,0.08888888888888889,0.2222222222222222,231.0,240.0,236.0,213.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,solia na kesuna,[Literal Translation:to turn ones back (in disdain)] [Meaning:To reject an approach or request.],I was lost.,Give his/her box,give the case,give the case,,0.0,0.0,0.0,0.0,0.029167796941203656,0.028641031341589757,0.026452485335289048,0.026452485335289048,0.04166666666666667,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,87.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
idiom,fj->en,idiom_literal,idiom|idioms|000035|literal,Fijian Idioms - Copy.txt,kasivita na vale,[Literal Translation:to spit (or simulate) spitting on the house. ] [Meaning:This refers to celebrating the completion of a newly constructed home. This is usually fun filled kava drinking with the home owner as host. The celebration is called ikasiviti ni vale],house and home,Visit the house,spit out the house,spit on the house,,5.948686421641916e-07,1.0578426580383935e-06,2.320476454827765e-05,5.273140574814305e-05,0.03264170962871239,0.04201684229840398,0.044705677886564536,0.052301921834550916,0.027548209366391185,0.04132231404958678,0.04120879120879121,0.054945054945054944,0.075,0.075,0.1,0.1,248.0,248.0,244.0,245.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,sa na siri na duamu,[Literal Translation:your legs will get knocked out from under you.] [Meaning: Usually said to a man attracted to a girl that he will fall hopelessly in love.],in the light of the sun,Will wipe your face.,you're going to have a secret,The two of them will be stunned.,,0.0012328030158643326,0.00025571365431871615,0.0014660581178626768,0.0018970937865486585,0.0441075382741956,0.0519640802525344,0.052649906286848853,0.05850329942499774,0.040160642570281124,0.020242914979757082,0.06024096385542168,0.02,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.25925925925925924,141.0,142.0,137.0,138.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,vakaseuta na bure ni kadi,[Literal Translation:to scratch into an ants nest] [Meaning:to stir up trouble.],The roof of the house is leaking.,Stir up the house of cards,send card bureau,the one who started a game is asking to stop it,,0.0,0.03752060266200604,0.0,0.0,0.08459966549472397,0.11047507959271835,0.036897539983533637,0.12974808543691868,0.0,0.17857142857142858,0.0,0.045454545454545456,0.6363636363636364,0.5454545454545454,0.2727272727272727,1.0,63.0,67.0,71.0,57.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
