domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,chatgpt__st_cos,chatgpt__bertscore_f1,gemini__st_cos,gemini__bertscore_f1,google_translate__st_cos,google_translate__bertscore_f1,microsoft_translate__st_cos,microsoft_translate__bertscore_f1,chatgpt__neg_flip_flag,chatgpt__numeral_mismatch,chatgpt__ne_mismatch,chatgpt__needs_review_flag,gemini__neg_flip_flag,gemini__numeral_mismatch,gemini__ne_mismatch,gemini__needs_review_flag,google_translate__neg_flip_flag,google_translate__numeral_mismatch,google_translate__ne_mismatch,google_translate__needs_review_flag,microsoft_translate__neg_flip_flag,microsoft_translate__numeral_mismatch,microsoft_translate__ne_mismatch,microsoft_translate__needs_review_flag
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0007272,Fijian-English_Dictionary.txt,veitube,"(archaic) n., v. formal marriage, to marry. this is an old, properly traditional word used mostly",screaming,YouTube,tubes,Tubes,,-0.026147407,-0.20946178,-0.017438482,-0.22834216,-0.059933633,-0.21123323,-0.067124955,-0.273234,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002781,Fijian-English_Dictionary.txt,kavitu,"as in lotu kavitu, an american christian sect, seventh day adventists, that retains saturday as",classic,poem,seventh,seventh,,0.21183057,-0.13164854,0.053536847,-0.15009595,0.40540218,-0.13770562,0.40540218,-0.13770562,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000189,Fijian-English_Dictionary.txt,gaunisala,the branch in the road (where it divides). na veibasoga ni kawa n. the division of kinship lineage. syn. basaga.,excuse me,road,track,Roads,,0.17902651,-0.12234025,0.34064603,-0.2069236,0.17817426,-0.16420442,0.31775254,-0.17179988,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005282,Fijian-English_Dictionary.txt,vakararavi,"adj . dependent. vakararavi vei au dependent on me, trusting in me to take care of (person).",emergency,depend on,rely,dependency,,0.21767609,-0.02747035,0.4427978,-0.1478562,0.5448649,-0.0009153958,0.5354097,-0.028602941,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000976,Fijian-English_Dictionary.txt,during,"the latter half of the hurricane season (roughly november through april). the wind is thought to be related to some dry skin conditions, and a chapping of the lips.",during,during,during,during,,0.2800619,-0.20868765,0.2800619,-0.20868765,0.2800619,-0.20868765,0.2800619,-0.20868765,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0008403,Fijian-English_Dictionary.txt,waboraki,"v. side-swipe, as with a “haymaker” punch.",diligent,waboraki,we didn't,waboraki,,0.112581134,-0.08697744,0.16882047,-0.22977777,0.04578629,-0.1251991,0.16882047,-0.22977813,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005759,Fijian-English_Dictionary.txt,sausau vuki,"v. to flip over, tumble over.",the call of the wild,turn back,turned sausage,Flip,,0.19744967,0.05615593,0.41939172,-0.15065254,0.239043,-0.03274094,0.67474174,-0.08070917,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005105,Fijian-English_Dictionary.txt,mean,"“that ’s it !”, “right, you are correct”, “you got what you deserved !” (implying the person was warned). qori gona na vuna! there, that is thus the cause ! qori kina! idiom : there !, that’s what you deserve ! qoro, qoroya (or) qorotaka v. to be amazed at (something), to admire greatly ., to stare at and marvel at.",mean,mean,mean,red,,0.39665353,-0.34111103,0.39665353,-0.34111103,0.39665353,-0.34111103,0.21125099,-0.35504714,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0008688,Fijian-English_Dictionary.txt,yaka,"n. forest tree to meters, dacrydium nidulum, podocarpaceae, a gymnosperm, branching only at",bowl,Ginger,built,yaka,,0.086688414,-0.34872732,0.31725216,-0.34266388,0.079400785,-0.33382916,0.19959277,-0.44028667,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002736,Fijian-English_Dictionary.txt,kaunitoni,"n. legendary ship of immigrant lutunasobasoba and degei, probably in s, settling at vuda, then with some of those of this so-called “first landing”, moving on to nakauvadra. these immigrants arrived long after the much earlier, more melanesian settlers.",my beautiful,Kaunitoni,county,Compton,,0.10780986,-0.1853228,0.29425102,-0.2514856,0.03388909,-0.265172,0.10364242,-0.24435735,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0001486,Fijian-English_Dictionary.txt,didi,very low tide. di caracara na mati very low tide. sa lala didi na vale. the house is completely empty. didi (or) didivara deaf.,didi,Run,didi,Didi,,0.41449034,-0.18874635,0.056597725,-0.18621524,0.4144903,-0.188746,0.40256128,-0.17825498,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0007681,Fijian-English_Dictionary.txt,vaka-sisila,"adj . despicable, disgusting, disreputable, usually of behaviour",wake-sleep,myna-like,disgusting,Sci-Fi,,0.010125643,-0.24550478,0.12069909,-0.22270958,0.52657855,-0.11513292,0.094303876,-0.16076392,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002182,Fijian-English_Dictionary.txt,idini,(eng.) n. engine. idini cavu outboard motor. punts with outboard engines have replaced the sailing,peace,engine,engine,Engine,,0.067156434,-0.26039797,0.63869435,-0.2297421,0.63869435,-0.2297421,0.629395,-0.22135769,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0004823,Fijian-English_Dictionary.txt,paodi,n. (eng.) pound (weight or brtish money).,frozen,powder,feet,Düsseldorf,,0.059953712,-0.20457366,0.2334353,-0.22749528,0.20733523,-0.19589259,0.179142,-0.68553823,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000789,Fijian-English_Dictionary.txt,cagau,"n. internode (of plant stem, as in bamboo), a space between two or more objects (such as the nodes of a plant-stem). see tagau, togo-na.",obstinate,to fall,do,Squirt,,0.21316151,-0.33159295,0.11447598,-0.16906817,0.13965929,-0.2519101,0.2407107,-0.3731089,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000349,Fijian-English_Dictionary.txt,root-word,used to express heaviness or importance. (see the following words and expressions.) ena,root-word,root-word,root-word,root word,,0.34347188,-0.047360785,0.34347188,-0.047360785,0.34347183,-0.047360785,0.40407434,0.007978635,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0004080,Fijian-English_Dictionary.txt,matalila,"thin-faced, haggard..",fluttering,thin,sunshine,Stuart,,0.27520815,-0.106716365,0.53907585,-0.000889615,0.19889246,-0.00047712182,0.24434526,0.010323631,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0001028,Fijian-English_Dictionary.txt,cilo,"n. (medical) blood in the faeces. cilu, ciluma . v. to pick at, remove one or a few things from inside a pile of them, ""fish around"" for something selectively. syn. (slang., eng.) samarini. cilu, ciluma . v. of birds, bats, to peck at, maturing fruit for example. cina, cinava v. to illuminate, cast light on, usually by lamplight or torch. cina lamp, torch. cina livaliva",Cilo,dawn,tomorrow,cilo,,0.4041098,-0.5157832,0.17505202,-0.38394037,0.08406142,-0.38454217,0.51766574,-0.52471286,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,Sa dre ko Malolo,"[Literal Translation:Malolo is pulling or The sun is setting. (Malolo Island is in the west of Vitilevu Island, off the coast of Nadi).] [Meaning: It may mean that something is coming to an end. It can also mean that time is being wasted in idleness]",I am going to Malolo.,Malolo sank,It's hard to rest,"On the other hand, I'm going to take a break",,0.41607428,0.05519639,0.39366835,-0.10480646,0.2846696,-0.14603847,0.33211198,-0.048147984,0,0.0,0.875,1,0,0.0,0.875,1,0,0.0,0.875,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,solia na kesuna,[Literal Translation:to turn ones back (in disdain)] [Meaning:To reject an approach or request.],I was lost.,Give his/her box,give the case,give the case,,0.13061719,-0.04285903,0.14331913,-0.37600094,0.16596992,-0.31933293,0.16596992,-0.31933293,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000035|literal,Fijian Idioms - Copy.txt,kasivita na vale,[Literal Translation:to spit (or simulate) spitting on the house. ] [Meaning:This refers to celebrating the completion of a newly constructed home. This is usually fun filled kava drinking with the home owner as host. The celebration is called ikasiviti ni vale],house and home,Visit the house,spit out the house,spit on the house,,0.409863,-0.14618646,0.37479585,-0.0750561,0.5363369,-0.07757273,0.62820935,0.060852632,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,sa na siri na duamu,[Literal Translation:your legs will get knocked out from under you.] [Meaning: Usually said to a man attracted to a girl that he will fall hopelessly in love.],in the light of the sun,Will wipe your face.,you're going to have a secret,The two of them will be stunned.,,0.13942356,-0.15807036,0.1733816,-0.016419206,0.17741221,-0.049570873,0.28604865,-0.06995079,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,vakaseuta na bure ni kadi,[Literal Translation:to scratch into an ants nest] [Meaning:to stir up trouble.],The roof of the house is leaking.,Stir up the house of cards,send card bureau,the one who started a game is asking to stop it,,0.23853445,-0.018241875,0.21599355,-0.13373537,-0.043854173,-0.29701346,0.31695217,-0.15302332,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,tara-koro,"[Literal Translation:to build/touch village] [Meaning:To gossip together, as an informal group, about people, relatives, news from the villages (koro).]",wave crest,Building a village,city-building,squirrel,,0.024696488,-0.15068609,0.51686984,-0.11716219,0.19719487,0.01837431,0.06908723,-0.29791048,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000038|literal,Fijian Idioms - Copy.txt,kena na isamu ni dawa,[Literal Translation:S/he has been struck by the projectile] [Meaning:that someone has suffered from someone else’s actions. .],the medicine is not good,The nail of the dawa,that's the answer,The Cost of Drinking,,0.15772757,-0.07236112,0.1499708,-0.06720849,0.15521589,-0.09709305,0.111954376,-0.14199336,1,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,talai vakatoa,"[Literal Translation:sent on an errand like a chicken. ] [Meaning:Usually said in reference to a child who is slow and unreliable when sent on an errand. (Like a chicken, the child is diverted, losing track of the purpose of the mission.)]",holy spirit,Sent to be butchered,totally sent,someone sent to run an errand who gets distracted by something else and does not complete the errand or takes a long time to do so,,0.2171908,-0.21792142,0.36300763,-0.16986383,0.2495423,-0.22401735,0.55001855,0.10148533,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,1,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000013|literal,Fijian Idioms - Copy.txt,dau gasa yawa,"[Literal Translation:always wanting something that is inaccessible. ] [Meaning:This is often said of an individual who stays away from home, feeling more comfortable elsewhere]",a lot of gas,Always competes far.,distance race,Far Away Gossip,,0.07797617,-0.10183284,0.23898691,0.00525505,0.10156249,-0.10834197,0.32609528,-0.12790008,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000037|literal,Fijian Idioms - Copy.txt,"kemu isau, sa vuni tu",[Literal Translation:your reward remains concealed] [Meaning:Your reward (success) will come in time.],"certainly, I will help you",Your price is hidden,"your answer, it's hidden","Your answer, it's hidden",,0.25636268,-0.05813611,0.39221588,-0.037669666,0.4305005,-0.07341496,0.43174922,-0.074433476,0,0.0,1.0,1,0,0.0,0.6666666666666667,1,0,0.0,1.0,1,0,0.0,0.6666666666666667,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,Maqa na leqa! Sa matua na raisi,[Literal Translation:There is no problem! There is rice at hand. It implies that we should not be worried. Everything is okay] [Meaning:],No worries! It's just rice.,No worries! The rice is cooked.,Maqa and the problem! The rice is ripe,Trouble solved! The rice is ripe,,0.63977426,0.13554144,0.63439465,0.16350657,0.57883465,0.05794717,0.6565838,0.07687241,0,0.0,0.8333333333333334,1,0,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000015|literal,Fijian Idioms - Copy.txt,dramica na vusi,"[Literal Translation:The cat licked it up] [Meaning:that some food or item is so relished / desirable that it disappeared quickly, or something has been stolen secretly.]",dramatic in sounds,Spicy goat,drama and sweat,Lick the Flu,,0.24401653,-0.1591256,0.26499593,-0.25119704,0.13613684,-0.23051235,0.37662643,-0.18504699,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,tagitagica na yaloka ni mata ni vonu,"[Literal Translation:to cry for/like the eyes of a turtle. (When caught and beached the turtles eyes exude tears, appearing to cry. Those tears are in vain.)] [Meaning:This applies to someone who yearns for what is impossible.]",the price of a fish in the market,The colorful tortoiseshell egg.,cry with the eyes of the vonu,desiring the impossible,,0.1495373,-0.040220555,0.21313898,-0.11735007,0.42047685,-0.052045833,0.44172657,-0.08867544,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,solisoli vakatoa,"[Literal Translation:give like a rooster (who offers the female some food in the beak and then grabs it back}] [Meaning:Giving and then taking back,]",the sun shines,bribe,total supply,Giving Up All,,0.10779489,-0.30453297,0.21804637,-0.29476982,0.028918847,-0.28455707,0.29984924,-0.34911084,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000034|literal,Fijian Idioms - Copy.txt,kana yava ni toa,"[Literal Translation:to eat chicken feet] [Meaning:Your authority is effective in your territory (Vanua), but is irrelevant here in this territory. Each can be a chief in his own land. U 1. were ubiubi Literally translated as “to fake the work of cutting grass, weeds, by just knocking vegetation down to lie against the ground.” Meaning: To pretend to work. This idiom may imply that someone is not telling the whole story, that they are concealing some truth. 2. Sega ni ura me sa tei damu . Literally translated as “no prawn just turns red (unless someone has cooked it.” Meaning: Where there is smoke there is fire. The truth will come out. There must be a cause for something to happen, and the truth will be known. V and Y 1. vaka e vidi na ura Literally translated as “like a prawn springing into action.” Meaning: It conveys the notion of something that jumps suddenly into action, as the prawn does. 2. Sa viritaki na kena vatu . Literally translated as “a stone has already been thrown at it.” | It is already decisively rejected. Can also mean that the decision has been made to quit something, such as a game. A child may spit on a stone and throw the stone into the bushes to indicate that he is quitting a game. The notion is that if you found the stone he would be forced to stay 3. veivunauci vaka i Ra kasala . Literally translated as “to give advice as a kasala fish does” Meaning: You are good at giving advice but failing to follow that advice yourself. 4. Sa suasua na yavamu . Literally translated as “Your legs are still wet” This implies that you are new to this place, having just arrived ashore. You are a newcomer here and should not speak with assurance. 6. Yavita dole na mataisau Literally translated as “to club the carpenter prematurely.” | To judge a job prematurely before the work has been completed.]",way to the ocean,Eat the chicken's leg.,eat chicken legs,one who is always moving from place to place,,0.07410467,-0.13641764,0.37179396,-0.13308273,0.33658004,-0.1698144,0.14109911,-0.29988784,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000016|literal,Fijian Idioms - Copy.txt,"Dromu na vula, dromu vata kei na kena kalokalo","[Literal Translation:The moon sets and its star sets with it] [Meaning:that the death of one individual can quickly bring on the death of a spouse, close relative or associate.]","Run in the rain, run together with the joy.","The moon sets, setting along with its stars","The moon sets, sets with its stars",Dynamic duo,,0.14037028,-0.047967516,0.5811527,0.12284527,0.6298276,0.14075164,0.2613232,-0.25072592,0,0.0,1.0,1,0,0.0,0.6666666666666667,1,0,0.0,0.6666666666666667,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,tala or tala simede,[Literal Translation:to unload cement] [Meaning:It may refer to having sex after long abstinence. (b) vaqara tala Literally translated as to go and unload. Meaning: To look for sexual opportunities. (c) Me laki rawataki ikeri na nomu tala? You are going to try your luck there at having sex?],speak or speak simply,to order or to order cement,concrete floor or floor,Logs or Logs,,0.3525995,-0.34460098,0.3833941,-0.37799984,0.4081304,-0.42866093,0.13009214,-0.39270762,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000017|literal,Fijian Idioms - Copy.txt,Dua mai keri!,"[Literal Translation:Your turn! (to speak, tell a story, entertain the group). ] [Meaning:This is said by someone, in a pleasant tone, who has just finished telling a yarn]",Come here!,Oh my goodness!,Two from here!,Someone here!,,0.34759152,-0.20998375,0.24567647,-0.31822824,0.36675018,-0.18850161,0.34655362,-0.2086502,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000036|literal,Fijian Idioms - Copy.txt,katakata vakurokava,"[Literal Translation:like a tin pot that heats up quickly (and then cools off very quickly too) quickly] [Meaning: It refers to a persons temperament becoming quickly hot then quickly cold. People may start off some activity with great enthusiasm, but may lose interest]",reliable statement,Scorching hot,warm temperature,Scorching heat,,0.072999194,-0.26603195,0.5074797,-0.25183946,0.41088325,-0.17593646,0.48551327,-0.27726534,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,waiwai dilo,[Literal Translation:dilo oil. (The dilo tree has nuts that is used for oil for body massage.)] [Meaning:to sweet-talk someone to get what is wanted.],suddenly go,dilo oil,petroleum products,oil dilo,,0.042531166,-0.24708305,0.63391924,-0.10704516,0.26150984,-0.20255782,0.60036004,-0.16517067,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
legal,en->fj,definition,constitution|1(3)(c),constitution - eng.txt,"the state and all persons holding public office must not prefer or advance, by any means, any particular religion, religious denomination, religious belief, or religious practice over another, or over any non-religious belief; and","na matanitu kei ira na kena vakailesilesi ni valenivolavola ni lewenivanua mera kua ni totaka e dua na matalotu, isoqosoqo lotu, se mata vakabauta, oka tale ga kina na vakabauta sega ni yavutaki vakalotu; ka","na state kei na veika kece e tauyavutaka na i valavala ni matanivale me kakua ni veitiu, se veivakalele, e na bilo e dua na lotu, matai ni lotu, ivakadinadina ni lotu, se ivakavakarau ni lotu mai na dua, se mai na dua na ivakavakarau ni veika e sega ni lotu; kei na","Na matanitu kei ira kece na dauveiqaravi ni matanitu e dodonu mera kakua ni digitaka se lavetaka, ena sala cava ga, e dua na lotu duadua ga, na soqosoqo lotu, na vakabauta vakalotu, se na ivalavala vakalotu, me uasivia e dua tale; se me uasivia na dua na vakabauta e sega ni vakalotu; ka","na matanitu kei ira kece era taura na itutu vakamatanitu me ra kakua ni vinakata se vakatorocaketaka, ena dua na sala, e dua na lotu, isoqosoqo vakalotu, vakabauta vakalotu, se ivalavala vakalotu mai na dua tale, se mai na dua na vakabauta sega ni lotu; kei","na matanitu kei ira kece era taura tu na itutu vakamatanitu me ra kakua ni digitaka se tosoya e dua na lotu, matalotu, vakabauta vakalotu, se ivalavala vakalotu mai na dua tale, se dua na vakabauta sega ni vakalotu; kei na",,0.7725935,0.16005547,0.9404329,0.33772984,0.956832,0.40787628,0.95801926,0.40758988,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,definition,constitution|157(14)(b),constitution - eng.txt,"the word “includes” means “includes, but is not limited to”.",vosa na “okati” e vakaibalebale ena “okati ia e sega ni yalani na kena ibalebale”. ----------------------- page -----------------------,"na vosa ""vakava"" e vukivaki ""vakava, ia e sega ni daumaka me yacova"".","Na vosa “includes” e kena ibalebale ni oka vata, ia e sega ni yalani ga kina.","na vosa “okati kina” e kena ibalebale “okati kina, ia e sega ni yalani ga”.","Na vosa ""okati kina"" e kena ibalebale ""okati kina, ia e sega ni yalani ki"".",,0.8099884,0.13798214,0.63882726,0.39327198,0.79480654,0.49195287,0.8263161,0.47027117,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,definition,constitution|157(2)(h),constitution - eng.txt,an office established by written law; “public officer ” means the holder of a public office; “public service ” means the service of the state in a civil capacity but does not include—,valenivolavola e tauyavutaki ena lawa tabaki. “vakailesilesi ena valenivolavola ni lewenivanua” e vakaibalebale vua e dua e vakaitutu ena valenivolavola ni lewenivanua; “veiqaravi ni matanitu” e vakaibalebale ena veiqaravi ni matanitu vei ira na lewenivanua ka sega ni oka kina na—,sa ofisi e vakarautaki tiko ena lawa e volai; “dau ni veika e vakavunia na veikauyaki ni matanitu” e vulica na nona itavi; “seviseni ni matanitu” e vacava na veika e cakava na matanitu ena ivakarau ni lewenivanua ia e sega ni kauta tiko—,"na cakacaka e tauyavutaki ena lawa volai; ""dauveiqaravi ni matanitu"" e kenai balebale o koya e taura na cakacaka ni matanitu; ""veiqaravi ni matanitu"" e kenai balebale na veiqaravi ni matanitu ena ituvaki vakaitikotiko ia e sega ni okati kina—",e dua na valenivolavola e tauyavutaki ena lawa volai; “ovisa ni matanitu ” e kena ibalebale o koya e taukena e dua na itutu ni matanitu; “veiqaravi raraba ” e kena ibalebale na veiqaravi ni matanitu ena dua na itutu vakamatanitu ia e sega ni okati kina—,"e dua na valenivolavola e tauyavutaki ena lawa volai; ""vakailesilesi vakamatanitu "" kena ibalebale o koya e taura tu e dua na itutu vakamatanitu; "" veiqaravi raraba "" kena ibalebale na veiqaravi ni matanitu ena dua na itutu vakamatanitu ia e sega ni okati kina—",,0.89072204,0.18612836,0.91560626,0.3439077,0.86539423,0.36620566,0.9152446,0.36565506,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
